URL,Status Code,Content-Type,Parent URL,Input Line
https://library.soton.ac.uk/openaccess/funders,404,text/html; charset=UTF-8,https://library.soton.ac.uk/openaccess,397
https://www.bl.uk/business-and-management,404,text/html,https://library.soton.ac.uk/az.php,901
https://www.bl.uk/reshelp/bldept/music/,404,text/html,https://library.soton.ac.uk/az.php,8
https://historicaltexts.jisc.ac.uk/support,404,text/html; charset=utf-8,https://library.soton.ac.uk/az.php,253
https://www.bl.uk/manuscripts/,404,text/html,https://library.soton.ac.uk/az.php,264
https://www.bl.uk/catalogues-and-collections/digital-collections,404,text/html,https://library.soton.ac.uk/az.php,301
https://www.bl.uk/sounds,404,text/html,https://library.soton.ac.uk/az.php,340
https://www.bl.uk/social-welfare,404,text/html,https://library.soton.ac.uk/az.php,356
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,https://library.soton.ac.uk/az.php,410
http://library.soton.ac.uk/NHSusers,404,text/html; charset=UTF-8,https://library.soton.ac.uk/hsl,718
http://library.soton.ac.uk/tutorials/wrds ,404,text/html,https://library.soton.ac.uk/sash/workshops/online-training,956
https://guides.soton.ac.uk/open/library/articulate/Referencing/story.html  ,404,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,8
http://bufvc.ac.uk/tvandradio/bob/bob-video-tutorials,404,text/html,https://library.soton.ac.uk/sash/workshops/online-training,80
http://www.cas.org/training/scifinder,404,text/html,https://library.soton.ac.uk/sash/workshops/online-training,115
http://ethos.bl.uk/Home.do,404,text/html,https://library.soton.ac.uk/document-supply,497
http://ethos.bl.uk/Home.do,404,text/html,https://library.soton.ac.uk/ill,8
https://www.nihr.ac.uk/documents/nihr-open-access-policy/12251,404,text/html; charset=UTF-8,https://library.soton.ac.uk/openaccess/nihr,72
https://www.nihr.ac.uk/documents/nihr-open-access-policy-for-publications-submitted-on-or-after-1-june-2022/28999,404,text/html; charset=UTF-8,https://library.soton.ac.uk/openaccess/nihr,100
https://support.thirdiron.com/knowledgebase/articles/132654-what-publishers-do-you-support,404,text/html,https://library.soton.ac.uk/Browzine,636
https://www.coursera.org/for-university-and-college-students,404,text/html,https://library.soton.ac.uk/coursera,641
http://journals.nice.org.uk/,404,text/html; charset=utf-8,https://library.soton.ac.uk/medicine/openathens,786
http://onlinebooksconnect.elsevier.com/articles/instructions-for-sciencedirect-epub-mobi-downloads?utm_campaign=Online%20Books%20Connect%20-%20monthly%20&utm_campaignPK=70074432&utm_term=OP8750&utm_content=98161904&utm_source=68&BID=255493226&utm_medium=email&SIS_ID=0,404,text/html,https://library.soton.ac.uk/ebooks,449
https://historicaltexts.jisc.ac.uk/support,404,text/html; charset=utf-8,https://library.soton.ac.uk/ebooks,515
https://ethos.bl.uk/Home.do;jsessionid=C8F4BB56F300B1AD7A430C62D0D73BD4,404,text/html,https://library.soton.ac.uk/systematic-reviews/GreyLiterature,734
https://medicine.exeter.ac.uk/media/universityofexeter/medicalschool/research/pentag/documents/EAHIL_poster_v5.pdf,404,text/html; charset=UTF-8,https://library.soton.ac.uk/systematic-reviews/tools,47
http://www.stm-assoc.org/2008_02_01_Guidelines_for_Quotation_From_Journal_Articles.pdf,404,text/html,https://library.soton.ac.uk/thesis/copyright,645
https://societyofauthors.org/SOA/MediaLibrary/SOAWebsite/Guides/Society-of-Authors-copyright-and-permissions-2023.pdf,404,text/html; charset=UTF-8,https://library.soton.ac.uk/thesis/copyright,675
https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/lawful-basis-for-processing/special-category-data/,404,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/data-plan,976
https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/key-definitions/what-is-personal-data/,404,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/data-plan,991
https://www.southampton.ac.uk/~assets/doc/legal-services/Information%20Governance%20Policies/Data%20Sharing%20Protocol.pdf,404,text/html; charset=utf8,https://library.soton.ac.uk/thesis/data-plan,86
http://datadryad.org/pages/readme,404,text/html; charset=UTF-8,https://library.soton.ac.uk/thesis/data,227
http://library.soton.ac.uk/NHSusers,404,text/html; charset=UTF-8,https://library.soton.ac.uk/hsl/home,732
https://library.soton.ac.uk/openaccess/funders,404,text/html; charset=UTF-8,http://library.soton.ac.uk/openaccess,119
https://www.adminservices.soton.ac.uk/adminweb/jsp/pastPapers/index.jsp,404,text/html;charset=utf-8,https://library.soton.ac.uk/nol/collections,225
http://library.soton.ac.uk/oes/journals/databases,404,text/html; charset=UTF-8,http://library.soton.ac.uk/oes,646
https://www.bl.uk/catalogues-and-collections/digital-collections,404,text/html,http://library.soton.ac.uk/officialpublications/igos,241
http://www.bl.uk/reshelp/findhelpsubject/socsci/offpub/officialpublications.html,404,text/html,http://library.soton.ac.uk/officialpublications/igos,250
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,http://library.soton.ac.uk/officialpublications/igos,292
http://www.bl.uk/reshelp/findhelprestype/offpubs/guides/govtguides.html,404,text/html,http://library.soton.ac.uk/officialpublications/overseas,507
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,http://library.soton.ac.uk/officialpublications/overseas,530
http://europa.eu/eu-life/index_en.htm,404,text/html; charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,645
http://www.europarl.europa.eu/news/public/default_en.htm,404,text/html;charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,699
http://www.bl.uk/reshelp/findhelprestype/offpubs/guides/govtguides.html,404,text/html,https://library.soton.ac.uk/officialpublications/overseas,807
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,https://library.soton.ac.uk/officialpublications/overseas,829
https://www.bl.uk/collection-guides/uk-national-government-publications,404,text/html,https://library.soton.ac.uk/officialpublications/bops,50
https://www.bl.uk/collection-guides/uk-national-government-publications,404,text/html,http://library.soton.ac.uk/officialpublications/bops,140
https://www.bl.uk/catalogues-and-collections/digital-collections,404,text/html,https://library.soton.ac.uk/officialpublications/igos,251
http://www.bl.uk/reshelp/findhelpsubject/socsci/offpub/officialpublications.html,404,text/html,https://library.soton.ac.uk/officialpublications/igos,263
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,https://library.soton.ac.uk/officialpublications/igos,301
http://europa.eu/eu-life/index_en.htm,404,text/html; charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,346
http://www.europarl.europa.eu/news/public/default_en.htm,404,text/html;charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,393
http://www.imperial.ac.uk/admin-services/library/learning-support/reference-management/bibtex-for-latex/,404,text/html; charset=UTF-8,http://library.soton.ac.uk/sash/referencing-software,546
https://www.southampton.ac.uk/quality/assessment/ai-students.page,404,text/html; charset=utf8,https://library.soton.ac.uk/sash/what-is-academic-responsibility,574
https://www.lancaster.ac.uk/media/lancaster-university/content-assets/documents/fhm/dhr/chir/NSsynthesisguidanceVersion1-April2006.pdf,404,text/html; charset=UTF-8,http://library.soton.ac.uk/sash/introduction-to-research-skills,847
http://www.researchdirectorate.org.uk/merg/documents/A%20Step%20by%20Step%20Guide%20to%20Conducting%20a%20Survey.pdf,404,text/html,http://library.soton.ac.uk/sash/primary-research,292
https://www.susu.org/downloads/advice/Academic%20Special%20Considerations.pdf,404,text/html; charset=UTF-8,https://library.soton.ac.uk/support-services/home,783
http://www2.le.ac.uk/offices/ld/resources/numerical-data,404,text/html,http://library.soton.ac.uk/sash/managing-data,862
http://kildekompasset.no/references/ieee.aspx,404,text/html; charset=UTF-8,http://library.soton.ac.uk/sash/referencing,204
https://library.soton.ac.uk/regulations,404,text/html; charset=utf8,https://library.soton.ac.uk/sb.php?subject_id=29729,912
https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/lawful-basis-for-processing/special-category-data/,404,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/phd,157
https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/key-definitions/what-is-personal-data/,404,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/phd,174
https://www.southampton.ac.uk/~assets/doc/legal-services/Information%20Governance%20Policies/Data%20Sharing%20Protocol.pdf,404,text/html; charset=utf8,http://library.soton.ac.uk/researchdata/phd,263
https://guides.soton.ac.uk/open/library/articulate/Referencing/story.html  ,404,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/referencing-plagiarism,125
http://bufvc.ac.uk/tvandradio/bob/bob-video-tutorials,404,text/html,https://library.soton.ac.uk/c.php?g=681225&p=4858148,380
http://www.cas.org/training/scifinder,404,text/html,https://library.soton.ac.uk/c.php?g=681225&p=4858148,399
http://www.bl.uk/bipc/dbandpubs/intpropres,404,text/html,http://library.soton.ac.uk/patents,574
https://www.bl.uk/business-and-ip-centre/articles/how-do-i-protect-my-idea-for-a-product,404,text/html,http://library.soton.ac.uk/patents,619
https://www.bl.uk/business-and-ip-centre/our-research-service,404,text/html,http://library.soton.ac.uk/patents,635
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,http://library.soton.ac.uk/patents,653
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,https://library.soton.ac.uk/sb.php?subject_id=29726,50
http://www.bl.uk/bipc/dbandpubs/intpropres,404,text/html,https://library.soton.ac.uk/techinfo/patents,204
https://www.bl.uk/business-and-ip-centre/articles/how-do-i-protect-my-idea-for-a-product,404,text/html,https://library.soton.ac.uk/techinfo/patents,251
https://www.bl.uk/business-and-ip-centre/our-research-service,404,text/html,https://library.soton.ac.uk/techinfo/patents,269
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,https://library.soton.ac.uk/techinfo/patents,282
https://ico.org.uk/for-organisations/guide-to-data-protection/guide-to-the-general-data-protection-regulation-gdpr/consent/what-is-valid-consent/#what10,404,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/planning,92
https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/lawful-basis-for-processing/special-category-data/,404,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=131302&p=5227922,122
https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/key-definitions/what-is-personal-data/,404,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=131302&p=5227922,137
https://www.southampton.ac.uk/~assets/doc/legal-services/Information%20Governance%20Policies/Data%20Sharing%20Protocol.pdf,404,text/html; charset=utf8,https://library.soton.ac.uk/c.php?g=131302&p=5227922,232
https://ico.org.uk/for-organisations/guide-to-data-protection/guide-to-the-general-data-protection-regulation-gdpr/consent/what-is-valid-consent/#what10,404,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/planning,584
https://www.ed.ac.uk/records-management/guidance/records/practical-guidance/naming-conventions,404,text/html; charset=UTF-8,https://library.soton.ac.uk/researchdata/working,698
https://ico.org.uk/for-organisations/encryption,404,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/working,807
https://www.ed.ac.uk/records-management/guidance/checklist/anonymisation,404,text/html; charset=UTF-8,http://library.soton.ac.uk/researchdata/gdpr,30
https://ico.org.uk/for-organisations/encryption,404,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/gdpr,101
http://www.bristol.ac.uk/media-library/sites/research/documents/lib-res-sup/rdm/guidance-documents/sensitive/Sharing%20research%20data%20concerning%20human%20participants_v2.0.pdf,404,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/gdpr,113
https://www.ukri.org/funding/information-for-award-holders/data-policy/common-principles-on-data-policy/,404,text/html; charset=UTF-8,http://library.soton.ac.uk/identifiers/data,253
https://www.ed.ac.uk/records-management/guidance/checklist/anonymisation,404,text/html; charset=UTF-8,https://library.soton.ac.uk/researchdata/gdpr,532
https://ico.org.uk/for-organisations/encryption,404,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/gdpr,608
http://www.bristol.ac.uk/media-library/sites/research/documents/lib-res-sup/rdm/guidance-documents/sensitive/Sharing%20research%20data%20concerning%20human%20participants_v2.0.pdf,404,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/gdpr,617
http://beagrie.com/krds.php,404,text/html,http://library.soton.ac.uk/researchdata/storage,629
https://www.ed.ac.uk/records-management/guidance/records/practical-guidance/naming-conventions,404,text/html; charset=UTF-8,http://library.soton.ac.uk/researchdata/working,32
https://ico.org.uk/for-organisations/encryption,404,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/working,137
http://beagrie.com/krds.php,404,text/html,https://library.soton.ac.uk/researchdata/storage,166
https://www.ukri.org/funding/information-for-award-holders/data-policy/common-principles-on-data-policy/,404,text/html; charset=UTF-8,http://library.soton.ac.uk/identifiers/data#s-lg-box-wrapper-6417325,310
https://www.ccskills.org.uk/,404,text/html,https://library.soton.ac.uk/CreativeIndustries,110
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html,https://library.soton.ac.uk/identifiers/ISBN,274
http://www.bl.uk/bibliographic/issn.html,404,text/html,http://library.soton.ac.uk/identifiers/articles,664
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html,http://library.soton.ac.uk/identifiers/articles,666
https://www.ukri.org/funding/information-for-award-holders/data-policy/common-principles-on-data-policy/,404,text/html; charset=UTF-8,https://library.soton.ac.uk/identifiers/data,113
http://www.bl.uk/bibliographic/issn.html,404,text/html,https://library.soton.ac.uk/identifiers/articles,174
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html,https://library.soton.ac.uk/identifiers/articles,175
https://library.soton.ac.uk/identifiers/legal-deposit-serials@bl.uk,404,text/html,https://library.soton.ac.uk/identifiers/articles,193
https://library.soton.ac.uk/identifiers/publisher.enquiries@legaldeposit.org.uk,404,text/html,https://library.soton.ac.uk/identifiers/articles,210
https://library.soton.ac.uk/Training Room,404,text/html,https://library.soton.ac.uk/c.php?g=668633&p=4976057,247
http://www.uhs.nhs.uk/COVID19research,404,text/html; charset=utf-8,https://library.soton.ac.uk/nhs/covid19,531
https://www.rcog.org.uk/coronavirus-pregnancy​,404,text/html; charset=utf-8,https://library.soton.ac.uk/nhs/covid19,629
https://journals.nice.org.uk/?referrer=login,404,text/html; charset=utf-8,https://library.soton.ac.uk/nhs/searching,263
http://proquest.libguides.com/proquestplatform/basic,404,text/html; charset=UTF-8,https://library.soton.ac.uk/nhs/searching,373
http://proquest.libguides.com/proquestplatform/advanced,404,text/html; charset=UTF-8,https://library.soton.ac.uk/nhs/searching,382
https://library.medschl.cam.ac.uk/blog/2019/02/topol-review-all-you-need-to-know-topolreview/,404,text/html; charset=UTF-8,http://library.soton.ac.uk/nhs/topol,580
https://www.nhsemployers.org/media-centre/2019/02/government-must-pay-for-new-technology-says-nhs-employers-in-response-to-topol-review,404,text/html; charset=UTF-8,http://library.soton.ac.uk/nhs/topol,594
https://library.medschl.cam.ac.uk/blog/2019/02/topol-review-all-you-need-to-know-topolreview/,404,text/html; charset=UTF-8,https://library.soton.ac.uk/nhs/topol,681
https://www.nhsemployers.org/media-centre/2019/02/government-must-pay-for-new-technology-says-nhs-employers-in-response-to-topol-review,404,text/html; charset=UTF-8,https://library.soton.ac.uk/nhs/topol,698
